TransactionID,Date,StoreID,ProductID,Units,DiscountPct,UnitPrice,UnitCost,Revenue,COGS,GrossProfit
18541,2024-06-19,23,125,2,0.0,44.65,22.42,89.3,44.84,44.46
18542,2024-03-03,26,332,3,0.1,131.46,10.12,394.38,30.36,364.02
18543,2024-09-12,23,272,2,0.0,159.44,103.9,318.88,207.8,111.08
18544,2024-01-23,28,98,4,0.0,130.02,113.06,520.08,452.24,67.84
18545,2024-05-06,15,341,1,0.2,74.53,1.3,74.53,1.3,73.23
18546,2024-08-26,21,201,3,0.0,99.44,86.47,298.32,259.41,38.91
18547,2024-04-02,7,294,4,0.1,66.59,59.24,266.36,236.96,29.4
18548,2024-08-05,14,60,3,0.0,135.39,114.92,406.17,344.76,61.41
18549,2024-06-14,4,55,2,0.1,51.06,17.42,102.12,34.84,67.28
18550,2024-12-13,19,396,4,0.1,76.96,63.02,307.84,252.08,55.76
18551,2024-04-14,14,366,7,0.1,217.82,2.66,1524.74,18.62,1506.12
18552,2024-11-26,17,154,1,0.05,210.61,163.37,210.61,163.37,47.24
18553,2024-08-16,26,372,5,0.1,173.12,102.89,865.6,514.45,351.15
18554,2024-09-30,2,329,2,0.0,170.39,82.47,340.78,164.94,175.84
18555,2024-03-02,14,109,4,0.05,105.54,89.45,422.16,357.8,64.36
18556,2024-01-07,12,154,2,0.15,159.7,163.37,319.4,326.74,-7.34
18557,2024-09-23,23,212,2,0.05,148.88,118.08,297.76,236.16,61.6
18558,2024-06-24,20,140,2,0.0,173.3,150.7,346.6,301.4,45.2
18559,2024-04-22,22,115,1,0.15,234.5,60.81,234.5,60.81,173.69
18560,2024-11-23,26,97,3,0.0,106.14,78.22,318.42,234.66,83.76
18561,2024-04-29,9,256,2,0.0,190.17,63.3,380.34,126.6,253.74
18562,2024-06-07,11,162,1,0.0,114.12,44.62,114.12,44.62,69.5
18563,2024-09-21,11,388,3,0.0,257.52,57.99,772.56,173.97,598.59
18564,2024-12-17,25,351,2,0.15,54.9,47.6,109.8,95.2,14.6
18565,2024-11-24,14,40,1,0.1,143.12,113.77,143.12,113.77,29.35
18566,2024-08-26,23,265,2,0.0,84.69,62.2,169.38,124.4,44.98
18567,2024-02-10,8,254,3,0.15,42.56,43.54,127.68,130.62,-2.94
18568,2024-02-09,28,22,5,0.15,132.09,7.47,660.45,37.35,623.1
18569,2024-09-09,15,316,2,0.0,39.27,34.15,78.54,68.3,10.24
18570,2024-07-04,30,217,3,0.15,150.41,135.25,451.23,405.75,45.48
18571,2024-02-18,14,334,3,0.15,161.31,69.83,483.93,209.49,274.44
18572,2024-09-10,2,200,3,0.0,128.85,112.04,386.55,336.12,50.43
18573,2024-12-09,8,169,5,0.15,145.48,66.62,727.4,333.1,394.3
18574,2024-01-24,14,275,2,0.15,188.98,107.54,377.96,215.08,162.88
18575,2024-10-28,4,307,5,0.0,164.17,142.76,820.85,713.8,107.05
18576,2024-05-05,24,303,4,0.0,207.76,28.82,831.04,115.28,715.76
18577,2024-05-25,11,193,3,0.1,186.08,56.05,558.24,168.15,390.09
18578,2024-09-18,25,227,5,0.1,221.81,143.07,1109.05,715.35,393.7
18579,2024-03-31,29,398,4,0.0,184.97,30.62,739.88,122.48,617.4
18580,2024-02-27,3,351,1,0.1,49.27,47.6,49.27,47.6,1.67
18581,2024-12-17,9,160,6,0.05,155.45,89.3,932.7,535.8,396.9
18582,2024-05-07,19,257,1,0.0,236.86,153.75,236.86,153.75,83.11
18583,2024-03-02,26,67,1,0.05,231.18,117.21,231.18,117.21,113.97
18584,2024-09-08,27,136,1,0.05,52.59,38.42,52.59,38.42,14.17
18585,2024-03-20,6,216,1,0.15,139.71,132.34,139.71,132.34,7.37
18586,2024-10-10,7,151,4,0.05,132.01,85.01,528.04,340.04,188.0
18587,2024-01-26,6,373,1,0.15,104.24,106.64,104.24,106.64,-2.4
18588,2024-07-08,11,344,5,0.0,213.88,1.22,1069.4,6.1,1063.3
18589,2024-05-27,19,12,1,0.0,134.98,117.37,134.98,117.37,17.61
18590,2024-12-15,12,104,5,0.05,141.49,91.15,707.45,455.75,251.7
18591,2024-07-09,22,64,4,0.1,134.14,54.94,536.56,219.76,316.8
18592,2024-12-03,12,58,6,0.0,269.77,83.08,1618.62,498.48,1120.14
18593,2024-03-31,18,219,3,0.05,27.34,23.17,82.02,69.51,12.51
18594,2024-06-21,17,301,5,0.0,50.84,44.21,254.2,221.05,33.15
18595,2024-10-24,8,292,3,0.0,185.79,161.56,557.37,484.68,72.69
18596,2024-02-28,2,171,3,0.15,60.2,61.58,180.6,184.74,-4.14
18597,2024-12-04,7,163,2,0.0,206.26,152.0,412.52,304.0,108.52
18598,2024-10-09,24,91,3,0.2,116.53,126.66,349.59,379.98,-30.39
18599,2024-09-04,23,346,2,0.0,101.91,88.62,203.82,177.24,26.58
18600,2024-03-29,4,332,3,0.05,138.77,10.12,416.31,30.36,385.95
18601,2024-10-25,12,148,4,0.05,210.56,15.33,842.24,61.32,780.92
18602,2024-11-03,25,74,3,0.1,105.46,25.0,316.38,75.0,241.38
18603,2024-04-16,25,188,3,0.05,72.75,61.66,218.25,184.98,33.27
18604,2024-08-02,1,293,6,0.0,76.64,43.08,459.84,258.48,201.36
18605,2024-01-23,24,112,4,0.0,228.19,151.72,912.76,606.88,305.88
18606,2024-05-23,24,137,5,0.1,220.43,94.99,1102.15,474.95,627.2
18607,2024-02-24,4,60,4,0.0,135.39,114.92,541.56,459.68,81.88
18608,2024-07-22,11,285,3,0.05,241.66,114.58,724.98,343.74,381.24
18609,2024-07-19,2,354,5,0.0,99.94,86.9,499.7,434.5,65.2
18610,2024-07-13,20,310,4,0.0,99.19,86.25,396.76,345.0,51.76
18611,2024-09-04,26,322,3,0.0,90.28,78.5,270.84,235.5,35.34
18612,2024-12-03,6,63,1,0.0,240.72,170.34,240.72,170.34,70.38
18613,2024-03-12,11,347,2,0.1,189.73,60.62,379.46,121.24,258.22
18614,2024-03-19,17,330,1,0.1,250.73,93.38,250.73,93.38,157.35
18615,2024-03-19,3,128,2,0.0,239.54,179.19,479.08,358.38,120.7
18616,2024-12-04,9,248,3,0.2,191.41,93.12,574.23,279.36,294.87
18617,2024-02-03,7,30,3,0.0,166.03,144.37,498.09,433.11,64.98
18618,2024-01-12,1,344,1,0.0,213.88,1.22,213.88,1.22,212.66
18619,2024-02-28,21,2,3,0.15,161.68,165.4,485.04,496.2,-11.16
18620,2024-10-07,22,13,2,0.05,245.31,17.19,490.62,34.38,456.24
18621,2024-07-30,3,247,3,0.1,47.73,1.81,143.19,5.43,137.76
18622,2024-12-01,4,303,4,0.0,245.16,28.82,980.64,115.28,865.36
18623,2024-03-15,3,327,3,0.15,120.44,45.05,361.32,135.15,226.17
18624,2024-05-23,29,395,1,0.05,215.84,6.34,215.84,6.34,209.5
18625,2024-07-21,18,8,2,0.05,164.75,150.8,329.5,301.6,27.9
18626,2024-01-27,17,282,3,0.0,237.47,37.15,712.41,111.45,600.96
18627,2024-12-01,3,127,2,0.0,234.16,172.56,468.32,345.12,123.2
18628,2024-10-20,1,368,4,0.1,126.94,6.6,507.76,26.4,481.36
18629,2024-02-22,28,117,5,0.2,52.62,57.19,263.1,285.95,-22.85
18630,2024-11-03,29,166,3,0.1,147.75,120.97,443.25,362.91,80.34
18631,2024-06-12,17,120,1,0.05,162.85,149.06,162.85,149.06,13.79
18632,2024-05-02,4,281,1,0.0,65.0,13.02,65.0,13.02,51.98
18633,2024-12-11,1,362,5,0.0,200.93,27.93,1004.65,139.65,865.0
18634,2024-07-08,26,227,2,0.0,246.46,143.07,492.92,286.14,206.78
18635,2024-03-23,16,140,2,0.15,159.09,150.7,318.18,301.4,16.78
18636,2024-10-22,10,135,4,0.0,201.27,2.92,805.08,11.68,793.4
18637,2024-09-18,1,274,2,0.0,243.47,126.46,486.94,252.92,234.02
18638,2024-03-11,18,250,3,0.15,60.26,6.3,180.78,18.9,161.88
18639,2024-09-04,27,97,5,0.0,89.95,78.22,449.75,391.1,58.65
18640,2024-08-17,26,145,2,0.1,106.25,26.35,212.5,52.7,159.8
18641,2024-04-10,22,379,3,0.05,164.43,139.36,493.29,418.08,75.21
18642,2024-06-06,2,380,2,0.05,168.39,154.13,336.78,308.26,28.52
18643,2024-11-02,23,156,2,0.1,245.43,42.68,490.86,85.36,405.5
18644,2024-03-04,21,320,1,0.15,211.41,172.01,211.41,172.01,39.4
18645,2024-09-20,26,29,4,0.0,227.46,11.24,909.84,44.96,864.88
18646,2024-10-30,5,349,2,0.1,145.65,140.72,291.3,281.44,9.86
18647,2024-12-07,26,128,1,0.15,222.47,179.19,222.47,179.19,43.28
18648,2024-04-28,22,255,4,0.05,181.29,153.65,725.16,614.6,110.56
18649,2024-04-07,23,247,2,0.0,57.27,1.81,114.54,3.62,110.92
18650,2024-12-07,5,337,4,0.0,142.77,38.06,571.08,152.24,418.84
18651,2024-06-17,26,383,3,0.0,94.7,82.35,284.1,247.05,37.05
18652,2024-07-26,1,147,3,0.0,185.24,71.27,555.72,213.81,341.91
18653,2024-07-06,7,217,3,0.0,176.95,135.25,530.85,405.75,125.1
18654,2024-07-06,5,265,4,0.0,84.69,62.2,338.76,248.8,89.96
18655,2024-08-15,7,235,3,0.0,110.18,9.72,330.54,29.16,301.38
18656,2024-06-03,19,134,3,0.0,198.08,115.72,594.24,347.16,247.08
18657,2024-05-23,28,154,3,0.1,169.09,163.37,507.27,490.11,17.16
18658,2024-05-26,30,238,2,0.0,147.97,128.67,295.94,257.34,38.6
18659,2024-08-27,4,376,5,0.05,185.79,153.75,928.95,768.75,160.2
18660,2024-10-25,30,29,4,0.05,216.09,11.24,864.36,44.96,819.4
18661,2024-07-21,4,91,5,0.0,145.66,126.66,728.3,633.3,95.0
18662,2024-09-04,23,317,2,0.15,99.34,101.63,198.68,203.26,-4.58
18663,2024-05-30,6,239,4,0.0,160.42,139.5,641.68,558.0,83.68
18664,2024-10-09,25,169,3,0.1,130.54,66.62,391.62,199.86,191.76
18665,2024-05-23,11,143,4,0.05,165.18,151.19,660.72,604.76,55.96
18666,2024-06-02,27,394,2,0.0,253.7,14.98,507.4,29.96,477.44
18667,2024-01-21,17,354,2,0.05,94.94,86.9,189.88,173.8,16.08
18668,2024-04-05,16,344,2,0.0,230.99,1.22,461.98,2.44,459.54
18669,2024-09-26,14,115,3,0.05,242.68,60.81,728.04,182.43,545.61
18670,2024-02-01,7,246,4,0.1,160.01,154.6,640.04,618.4,21.64
18671,2024-03-22,16,384,1,0.05,128.62,109.01,128.62,109.01,19.61
18672,2024-10-10,20,107,2,0.15,110.36,57.29,220.72,114.58,106.14
18673,2024-11-14,5,83,5,0.2,229.7,106.31,1148.5,531.55,616.95
18674,2024-05-31,5,252,2,0.2,148.42,161.32,296.84,322.64,-25.8
18675,2024-05-28,13,79,7,0.1,143.15,114.6,1002.05,802.2,199.85
18676,2024-07-04,25,303,1,0.2,166.21,28.82,166.21,28.82,137.39
18677,2024-10-08,11,346,2,0.05,96.81,88.62,193.62,177.24,16.38
18678,2024-06-20,13,189,3,0.0,90.34,35.3,271.02,105.9,165.12
18679,2024-03-04,29,397,4,0.05,60.5,4.41,242.0,17.64,224.36
18680,2024-06-06,8,237,2,0.0,140.16,121.88,280.32,243.76,36.56
18681,2024-04-02,11,165,5,0.15,227.37,117.2,1136.85,586.0,550.85
18682,2024-09-06,26,351,3,0.1,49.27,47.6,147.81,142.8,5.01
18683,2024-02-22,16,250,2,0.0,65.64,6.3,131.28,12.6,118.68
18684,2024-08-10,4,55,4,0.15,48.22,17.42,192.88,69.68,123.2
18685,2024-02-17,7,345,2,0.0,109.5,91.96,219.0,183.92,35.08
18686,2024-12-20,30,200,3,0.1,136.84,112.04,410.52,336.12,74.4
18687,2024-08-21,25,137,2,0.15,208.18,94.99,416.36,189.98,226.38
18688,2024-02-20,29,347,2,0.0,195.2,60.62,390.4,121.24,269.16
18689,2024-12-15,15,310,5,0.05,111.19,86.25,555.95,431.25,124.7
18690,2024-07-28,19,157,2,0.0,202.56,53.28,405.12,106.56,298.56
18691,2024-08-09,5,395,3,0.0,227.2,6.34,681.6,19.02,662.58
18692,2024-01-24,22,354,5,0.1,89.95,86.9,449.75,434.5,15.25
18693,2024-03-09,18,70,1,0.0,114.26,92.0,114.26,92.0,22.26
18694,2024-10-21,2,224,3,0.1,125.19,84.23,375.57,252.69,122.88
18695,2024-06-19,26,256,3,0.0,176.08,63.3,528.24,189.9,338.34
18696,2024-08-12,14,161,4,0.05,133.41,16.06,533.64,64.24,469.4
18697,2024-12-26,30,213,3,0.1,213.24,174.6,639.72,523.8,115.92
18698,2024-06-05,27,397,2,0.0,58.97,4.41,117.94,8.82,109.12
18699,2024-05-19,13,227,3,0.15,209.49,143.07,628.47,429.21,199.26
18700,2024-10-19,1,65,2,0.0,120.14,104.47,240.28,208.94,31.34
18701,2024-01-25,5,342,6,0.0,205.17,21.06,1231.02,126.36,1104.66
18702,2024-06-15,9,139,3,0.0,233.2,30.7,699.6,92.1,607.5
18703,2024-11-08,9,67,7,0.1,239.29,117.21,1675.03,820.47,854.56
18704,2024-03-24,11,88,2,0.1,46.26,41.38,92.52,82.76,9.76
18705,2024-04-20,29,333,1,0.1,25.82,20.98,25.82,20.98,4.84
18706,2024-06-21,21,394,4,0.0,253.7,14.98,1014.8,59.92,954.88
18707,2024-01-28,6,74,1,0.2,79.44,25.0,79.44,25.0,54.44
18708,2024-01-26,22,61,5,0.0,193.36,103.46,966.8,517.3,449.5
18709,2024-04-01,2,390,2,0.0,184.26,108.53,368.52,217.06,151.46
18710,2024-11-23,2,48,3,0.2,168.14,110.47,504.42,331.41,173.01
18711,2024-03-21,20,224,3,0.0,150.23,84.23,450.69,252.69,198.0
18712,2024-09-23,7,106,2,0.15,144.8,144.18,289.6,288.36,1.24
18713,2024-06-04,14,80,3,0.0,151.9,74.71,455.7,224.13,231.57
18714,2024-10-04,25,244,2,0.0,173.03,42.98,346.06,85.96,260.1
18715,2024-04-30,12,71,2,0.2,167.49,73.32,334.98,146.64,188.34
18716,2024-11-15,6,106,3,0.0,201.01,144.18,603.03,432.54,170.49
18717,2024-05-15,30,260,4,0.2,146.37,72.05,585.48,288.2,297.28
18718,2024-10-15,9,131,3,0.0,142.7,124.09,428.1,372.27,55.83
18719,2024-10-30,20,395,4,0.0,227.2,6.34,908.8,25.36,883.44
18720,2024-06-06,5,214,2,0.1,222.41,177.24,444.82,354.48,90.34
18721,2024-08-31,5,45,1,0.0,56.89,49.47,56.89,49.47,7.42
18722,2024-02-13,23,255,2,0.05,167.86,153.65,335.72,307.3,28.42
18723,2024-06-30,27,244,2,0.0,173.03,42.98,346.06,85.96,260.1
18724,2024-05-16,1,232,1,0.05,178.31,148.24,178.31,148.24,30.07
18725,2024-12-14,30,385,1,0.05,228.5,177.25,228.5,177.25,51.25
18726,2024-12-06,10,246,1,0.0,209.79,154.6,209.79,154.6,55.19
18727,2024-10-12,30,302,2,0.1,79.85,58.73,159.7,117.46,42.24
18728,2024-12-12,16,269,4,0.05,69.68,54.05,278.72,216.2,62.52
18729,2024-12-22,23,102,1,0.0,216.67,159.67,216.67,159.67,57.0
18730,2024-10-07,1,351,6,0.05,52.0,47.6,312.0,285.6,26.4
18731,2024-08-04,5,271,6,0.0,227.78,25.49,1366.68,152.94,1213.74
18732,2024-03-15,29,271,2,0.2,196.8,25.49,393.6,50.98,342.62
18733,2024-10-24,5,30,5,0.05,157.73,144.37,788.65,721.85,66.8
18734,2024-03-11,27,289,4,0.2,134.73,135.6,538.92,542.4,-3.48
18735,2024-03-08,4,38,2,0.15,234.75,91.31,469.5,182.62,286.88
18736,2024-11-17,20,159,1,0.1,136.55,105.97,136.55,105.97,30.58
18737,2024-02-11,12,225,2,0.0,202.46,176.05,404.92,352.1,52.82
18738,2024-02-21,14,378,2,0.0,96.92,30.13,193.84,60.26,133.58
18739,2024-07-05,22,73,2,0.1,229.18,22.34,458.36,44.68,413.68
18740,2024-08-01,5,324,4,0.0,198.72,172.8,794.88,691.2,103.68
18741,2024-01-17,11,215,3,0.1,81.38,52.59,244.14,157.77,86.37
18742,2024-05-18,17,234,6,0.0,236.03,67.71,1416.18,406.26,1009.92
18743,2024-03-23,11,365,5,0.0,205.51,165.47,1027.55,827.35,200.2
18744,2024-04-20,8,180,1,0.05,73.12,61.97,73.12,61.97,11.15
18745,2024-03-07,2,55,4,0.0,61.27,17.42,245.08,69.68,175.4
18746,2024-09-04,20,8,7,0.1,156.08,150.8,1092.56,1055.6,36.96
18747,2024-06-21,2,143,5,0.2,139.1,151.19,695.5,755.95,-60.45
18748,2024-12-16,5,395,2,0.05,254.69,6.34,509.38,12.68,496.7
18749,2024-01-04,8,87,4,0.15,88.13,85.87,352.52,343.48,9.04
18750,2024-10-10,22,57,4,0.0,202.88,176.42,811.52,705.68,105.84
18751,2024-11-28,4,14,3,0.0,219.26,161.57,657.78,484.71,173.07
18752,2024-06-26,10,204,3,0.1,134.55,130.0,403.65,390.0,13.65
18753,2024-09-12,3,145,2,0.15,100.35,26.35,200.7,52.7,148.0
18754,2024-06-09,16,137,3,0.05,232.67,94.99,698.01,284.97,413.04
18755,2024-08-05,6,240,5,0.15,152.41,155.92,762.05,779.6,-17.55
18756,2024-11-27,5,131,6,0.15,143.13,124.09,858.78,744.54,114.24
18757,2024-07-12,10,23,4,0.0,78.05,1.97,312.2,7.88,304.32
18758,2024-07-30,8,168,4,0.0,44.2,11.4,176.8,45.6,131.2
18759,2024-12-26,2,296,3,0.2,103.99,95.79,311.97,287.37,24.6
18760,2024-06-30,14,229,2,0.1,173.29,100.43,346.58,200.86,145.72
18761,2024-03-04,16,374,5,0.05,201.2,153.05,1006.0,765.25,240.75
18762,2024-09-06,14,5,3,0.0,206.39,179.47,619.17,538.41,80.76
18763,2024-09-09,14,25,2,0.0,217.75,109.46,435.5,218.92,216.58
18764,2024-03-27,30,62,2,0.05,195.59,26.98,391.18,53.96,337.22
18765,2024-09-22,9,14,1,0.15,157.94,161.57,157.94,161.57,-3.63
18766,2024-01-24,11,246,3,0.0,177.79,154.6,533.37,463.8,69.57
18767,2024-04-26,16,250,3,0.0,70.89,6.3,212.67,18.9,193.77
18768,2024-11-08,3,296,3,0.0,129.99,95.79,389.97,287.37,102.6
18769,2024-08-13,30,84,6,0.15,104.25,57.75,625.5,346.5,279.0
18770,2024-08-09,16,271,6,0.2,182.22,25.49,1093.32,152.94,940.38
18771,2024-08-14,21,70,4,0.05,100.51,92.0,402.04,368.0,34.04
18772,2024-03-01,10,397,5,0.0,63.69,4.41,318.45,22.05,296.4
18773,2024-12-16,21,101,4,0.05,171.29,132.87,685.16,531.48,153.68
18774,2024-04-18,27,20,2,0.05,193.5,164.0,387.0,328.0,59.0
18775,2024-10-14,18,74,4,0.0,99.3,25.0,397.2,100.0,297.2
18776,2024-12-27,7,207,4,0.1,254.71,156.16,1018.84,624.64,394.2
18777,2024-03-28,21,286,4,0.15,178.28,62.45,713.12,249.8,463.32
18778,2024-08-19,26,168,2,0.0,44.2,11.4,88.4,22.8,65.6
18779,2024-01-16,21,128,4,0.0,221.8,179.19,887.2,716.76,170.44
18780,2024-08-20,20,80,5,0.0,151.9,74.71,759.5,373.55,385.95
18781,2024-06-09,14,50,3,0.1,225.07,111.32,675.21,333.96,341.25
18782,2024-01-27,6,357,6,0.0,69.23,60.2,415.38,361.2,54.18
18783,2024-09-02,22,299,1,0.1,201.63,117.97,201.63,117.97,83.66
18784,2024-12-19,13,58,6,0.15,229.31,83.08,1375.86,498.48,877.38
18785,2024-01-31,7,62,3,0.1,171.57,26.98,514.71,80.94,433.77
18786,2024-11-21,15,202,3,0.1,167.69,137.3,503.07,411.9,91.17
18787,2024-11-03,1,141,2,0.0,241.62,178.05,483.24,356.1,127.14
18788,2024-07-18,16,77,3,0.05,98.62,77.59,295.86,232.77,63.09
18789,2024-11-25,17,177,2,0.15,188.95,163.81,377.9,327.62,50.28
18790,2024-04-22,12,175,4,0.0,190.66,153.51,762.64,614.04,148.6
18791,2024-09-19,22,233,4,0.0,133.31,7.62,533.24,30.48,502.76
18792,2024-09-11,18,317,3,0.05,111.03,101.63,333.09,304.89,28.2
18793,2024-07-30,11,111,4,0.05,189.35,13.9,757.4,55.6,701.8
18794,2024-10-31,22,281,3,0.0,65.0,13.02,195.0,39.06,155.94
18795,2024-11-15,4,292,4,0.0,219.23,161.56,876.92,646.24,230.68
18796,2024-10-13,16,281,2,0.0,65.0,13.02,130.0,26.04,103.96
18797,2024-08-02,5,372,3,0.0,192.35,102.89,577.05,308.67,268.38
18798,2024-12-22,19,87,3,0.0,122.34,85.87,367.02,257.61,109.41
18799,2024-07-21,1,295,3,0.0,188.28,163.72,564.84,491.16,73.68
18800,2024-08-20,26,10,2,0.0,257.88,179.84,515.76,359.68,156.08
18801,2024-03-09,1,134,1,0.1,192.53,115.72,192.53,115.72,76.81
18802,2024-04-27,15,289,3,0.0,168.42,135.6,505.26,406.8,98.46
18803,2024-11-26,20,373,2,0.0,144.72,106.64,289.44,213.28,76.16
18804,2024-06-30,13,43,1,0.2,121.9,132.5,121.9,132.5,-10.6
18805,2024-07-05,7,293,3,0.1,68.98,43.08,206.94,129.24,77.7
18806,2024-10-24,8,157,5,0.1,182.3,53.28,911.5,266.4,645.1
18807,2024-04-29,26,215,7,0.0,97.65,52.59,683.55,368.13,315.42
18808,2024-04-06,4,338,5,0.05,114.49,55.07,572.45,275.35,297.1
18809,2024-01-04,22,342,4,0.15,174.39,21.06,697.56,84.24,613.32
18810,2024-03-25,9,164,3,0.1,128.69,115.13,386.07,345.39,40.68
18811,2024-07-05,1,352,4,0.0,228.8,58.73,915.2,234.92,680.28
18812,2024-09-21,13,187,3,0.05,85.58,32.77,256.74,98.31,158.43
18813,2024-04-30,3,93,1,0.0,146.3,117.79,146.3,117.79,28.51
18814,2024-06-11,23,384,3,0.15,106.56,109.01,319.68,327.03,-7.35
18815,2024-03-21,24,144,3,0.1,199.27,178.27,597.81,534.81,63.0
18816,2024-10-25,7,364,6,0.0,45.34,25.74,272.04,154.44,117.6
18817,2024-07-10,24,368,3,0.1,126.94,6.6,380.82,19.8,361.02
18818,2024-02-22,22,37,4,0.15,168.02,23.36,672.08,93.44,578.64
18819,2024-08-10,21,286,3,0.1,174.79,62.45,524.37,187.35,337.02
18820,2024-05-02,3,347,5,0.0,195.2,60.62,976.0,303.1,672.9
18821,2024-11-11,4,83,5,0.1,258.42,106.31,1292.1,531.55,760.55
18822,2024-04-07,5,198,6,0.15,120.82,114.44,724.92,686.64,38.28
18823,2024-11-11,25,396,5,0.0,85.51,63.02,427.55,315.1,112.45
18824,2024-09-11,10,320,4,0.0,230.29,172.01,921.16,688.04,233.12
18825,2024-02-19,16,137,3,0.05,232.67,94.99,698.01,284.97,413.04
18826,2024-10-04,15,141,4,0.1,184.28,178.05,737.12,712.2,24.92
18827,2024-09-20,30,44,3,0.0,107.25,35.55,321.75,106.65,215.1
18828,2024-06-15,6,383,2,0.05,89.96,82.35,179.92,164.7,15.22
18829,2024-02-28,24,353,4,0.05,48.51,44.4,194.04,177.6,16.44
18830,2024-06-23,4,319,6,0.0,135.55,117.87,813.3,707.22,106.08
18831,2024-08-10,30,162,2,0.05,108.41,44.62,216.82,89.24,127.58
18832,2024-02-18,17,180,3,0.1,64.14,61.97,192.42,185.91,6.51
18833,2024-05-04,8,151,4,0.0,138.96,85.01,555.84,340.04,215.8
18834,2024-09-13,13,145,4,0.15,100.35,26.35,401.4,105.4,296.0
18835,2024-07-20,22,26,4,0.0,166.14,144.47,664.56,577.88,86.68
18836,2024-12-28,13,85,4,0.0,62.26,7.45,249.04,29.8,219.24
18837,2024-03-20,3,245,3,0.0,139.5,112.32,418.5,336.96,81.54
18838,2024-10-10,10,111,1,0.0,199.32,13.9,199.32,13.9,185.42
18839,2024-06-04,28,62,3,0.0,190.63,26.98,571.89,80.94,490.95
18840,2024-03-22,12,177,3,0.0,203.45,163.81,610.35,491.43,118.92
18841,2024-12-13,15,323,3,0.0,255.81,7.42,767.43,22.26,745.17
18842,2024-08-15,6,142,1,0.05,209.37,100.52,209.37,100.52,108.85
18843,2024-07-14,1,302,1,0.0,88.72,58.73,88.72,58.73,29.99
18844,2024-04-17,9,258,4,0.0,67.71,54.51,270.84,218.04,52.8
18845,2024-11-17,27,131,2,0.2,134.71,124.09,269.42,248.18,21.24
18846,2024-01-12,17,255,3,0.05,167.86,153.65,503.58,460.95,42.63
18847,2024-02-12,12,204,2,0.05,142.02,130.0,284.04,260.0,24.04
18848,2024-03-06,16,78,2,0.05,130.23,110.37,260.46,220.74,39.72
18849,2024-08-26,25,171,2,0.0,70.82,61.58,141.64,123.16,18.48
18850,2024-02-07,28,105,2,0.0,249.51,94.13,499.02,188.26,310.76
18851,2024-10-17,10,220,4,0.15,100.31,8.33,401.24,33.32,367.92
18852,2024-03-12,25,19,4,0.0,175.41,36.48,701.64,145.92,555.72
18853,2024-09-03,25,32,3,0.0,160.09,139.21,480.27,417.63,62.64
18854,2024-10-17,1,153,4,0.0,65.16,33.39,260.64,133.56,127.08
18855,2024-11-16,27,206,3,0.0,191.31,140.98,573.93,422.94,150.99
18856,2024-04-16,7,190,3,0.0,223.53,5.44,670.59,16.32,654.27
18857,2024-01-28,23,33,2,0.0,144.85,125.96,289.7,251.92,37.78
18858,2024-10-03,27,43,3,0.0,152.38,132.5,457.14,397.5,59.64
18859,2024-06-12,18,42,3,0.0,207.38,28.78,622.14,86.34,535.8
18860,2024-12-12,10,35,1,0.1,200.98,8.19,200.98,8.19,192.79
18861,2024-03-09,26,333,1,0.05,27.25,20.98,27.25,20.98,6.27
18862,2024-07-28,15,108,2,0.05,164.84,150.89,329.68,301.78,27.9
18863,2024-02-13,24,318,3,0.05,195.71,19.24,587.13,57.72,529.41
18864,2024-06-26,21,197,4,0.2,133.5,126.84,534.0,507.36,26.64
18865,2024-01-01,10,397,3,0.0,58.97,4.41,176.91,13.23,163.68
18866,2024-09-30,17,394,2,0.05,241.02,14.98,482.04,29.96,452.08
18867,2024-08-08,7,242,1,0.0,174.21,144.36,174.21,144.36,29.85
18868,2024-02-05,1,367,4,0.05,203.65,34.71,814.6,138.84,675.76
18869,2024-07-01,21,161,6,0.0,140.43,16.06,842.58,96.36,746.22
18870,2024-06-05,7,160,3,0.1,124.8,89.3,374.4,267.9,106.5
18871,2024-09-02,16,50,2,0.0,250.08,111.32,500.16,222.64,277.52
18872,2024-07-01,4,223,3,0.0,257.89,177.41,773.67,532.23,241.44
18873,2024-06-16,20,265,6,0.0,84.69,62.2,508.14,373.2,134.94
18874,2024-10-30,6,224,5,0.05,132.14,84.23,660.7,421.15,239.55
18875,2024-07-08,8,93,2,0.15,115.14,117.79,230.28,235.58,-5.3
18876,2024-10-24,5,138,2,0.05,33.12,30.31,66.24,60.62,5.62
18877,2024-11-19,28,102,3,0.0,216.67,159.67,650.01,479.01,171.0
18878,2024-11-05,19,343,5,0.0,255.69,155.43,1278.45,777.15,501.3
18879,2024-12-14,20,54,2,0.05,266.18,31.99,532.36,63.98,468.38
18880,2024-09-11,13,117,2,0.05,62.48,57.19,124.96,114.38,10.58
18881,2024-07-24,26,131,2,0.0,142.7,124.09,285.4,248.18,37.22
18882,2024-07-12,2,171,4,0.2,56.66,61.58,226.64,246.32,-19.68
18883,2024-03-15,13,124,1,0.0,153.28,108.55,153.28,108.55,44.73
18884,2024-10-29,3,363,2,0.1,192.93,9.48,385.86,18.96,366.9
18885,2024-09-10,21,203,2,0.1,168.39,162.7,336.78,325.4,11.38
18886,2024-11-14,29,139,4,0.15,233.9,30.7,935.6,122.8,812.8
18887,2024-09-13,23,136,3,0.05,52.59,38.42,157.77,115.26,42.51
